Hora de muestra;CE05_IP21_552TI289 IP_ANALOGMAP
2022-01-26T19:48:01.864000Z;586,333138646
2022-01-26T20:48:01.864000Z;580,853487698208
2022-01-26T21:48:01.864000Z;577,008802658114
2022-01-26T22:48:01.864000Z;578,869464454042
2022-01-26T23:48:01.864000Z;602,275357815675
2022-01-27T00:48:01.864000Z;620,446374877665
2022-01-27T01:48:01.864000Z;612,252760366673
2022-01-27T02:48:01.864000Z;566,079046077056
2022-01-27T03:48:01.864000Z;389,36177163604
2022-01-27T04:48:01.864000Z;351,988599149611
2022-01-27T05:48:01.864000Z;311,009964517543
2022-01-27T06:48:01.864000Z;278,327526926344
2022-01-27T07:48:01.864000Z;254,212247758153
2022-01-27T08:48:01.864000Z;231,390714199038
2022-01-27T09:48:01.864000Z;203,382266432665
2022-01-27T10:48:01.864000Z;225,081857279901
2022-01-27T11:48:01.864000Z;230,74357685793
2022-01-27T12:48:01.864000Z;236,497914445452
2022-01-27T13:48:01.864000Z;242,528296679539
2022-01-27T14:48:01.864000Z;247,600913184738
2022-01-27T15:48:01.864000Z;252,266471348173
2022-01-27T16:48:01.864000Z;255,961798847656
2022-01-27T17:48:01.864000Z;259,365517315771
2022-01-27T18:48:01.864000Z;236,482489306457
2022-01-27T19:48:01.864000Z;232,761141165461
2022-01-27T20:48:01.864000Z;211,399803872478
2022-01-27T21:48:01.864000Z;267,96313809693
2022-01-27T22:48:01.864000Z;301,56559806575
2022-01-27T23:48:01.864000Z;314,228852542326
2022-01-28T00:48:01.864000Z;328,304591568254
2022-01-28T01:48:01.864000Z;350,332576828638
2022-01-28T02:48:01.864000Z;371,137983623832
2022-01-28T03:48:01.864000Z;386,008616699928
2022-01-28T04:48:01.864000Z;390,77459040454
2022-01-28T05:48:01.864000Z;387,555658642246
2022-01-28T06:48:01.864000Z;389,770940285048
2022-01-28T07:48:01.864000Z;389,45643927293
2022-01-28T08:48:01.864000Z;392,324637506414
2022-01-28T09:48:01.864000Z;424,641341113924
2022-01-28T10:48:01.864000Z;466,425801516267
2022-01-28T11:48:01.864000Z;476,125277276102
2022-01-28T12:48:01.864000Z;481,216286670559
2022-01-28T13:48:01.864000Z;508,200818677747
2022-01-28T14:48:01.864000Z;509,618625099481
2022-01-28T15:48:01.864000Z;539,267546167138
2022-01-28T16:48:01.864000Z;560,31066192818
2022-01-28T17:48:01.864000Z;579,090555152696
2022-01-28T18:48:01.864000Z;565,559617407476
2022-01-28T19:48:01.864000Z;515,583685090369
2022-01-28T20:48:01.864000Z;503,099814449134
2022-01-28T21:48:01.864000Z;492,830941127066
2022-01-28T22:48:01.864000Z;486,771758160147
2022-01-28T23:48:01.864000Z;496,651498124804
2022-01-29T00:48:01.864000Z;493,0473545702
2022-01-29T01:48:01.864000Z;494,439424038944
2022-01-29T02:48:01.864000Z;485,751086753621
2022-01-29T03:48:01.864000Z;488,318995975972
2022-01-29T04:48:01.864000Z;484,489793150937
2022-01-29T05:48:01.864000Z;480,666553512938
2022-01-29T06:48:01.864000Z;484,267420768796
2022-01-29T07:48:01.864000Z;486,501373906962
2022-01-29T08:48:01.864000Z;482,962096194667
2022-01-29T09:48:01.864000Z;481,064461629683
2022-01-29T10:48:01.864000Z;482,076977182578
2022-01-29T11:48:01.864000Z;480,798568959495
2022-01-29T12:48:01.864000Z;483,864396022563
2022-01-29T13:48:01.864000Z;482,856796541594
2022-01-29T14:48:01.864000Z;484,282259924139
2022-01-29T15:48:01.864000Z;484,127481307152
2022-01-29T16:48:01.864000Z;481,01951685474
2022-01-29T17:48:01.864000Z;483,50562507374
2022-01-29T18:48:01.864000Z;483,308079029697
2022-01-29T19:48:01.864000Z;485,501368744632
2022-01-29T20:48:01.864000Z;478,59678899603
2022-01-29T21:48:01.864000Z;480,966852192246
2022-01-29T22:48:01.864000Z;489,042434731485
2022-01-29T23:48:01.864000Z;493,035576858275
2022-01-30T00:48:01.864000Z;493,075305655883
2022-01-30T01:48:01.864000Z;487,950187898752
2022-01-30T02:48:01.864000Z;492,259850370358
2022-01-30T03:48:01.864000Z;491,686403877119
2022-01-30T04:48:01.864000Z;491,693258050535
2022-01-30T05:48:01.864000Z;499,379171364942
2022-01-30T06:48:01.864000Z;503,512050014268
2022-01-30T07:48:01.864000Z;502,543014309402
2022-01-30T08:48:01.864000Z;509,133837033946
2022-01-30T09:48:01.864000Z;509,100091194882
2022-01-30T10:48:01.864000Z;515,250106250224
2022-01-30T11:48:01.864000Z;515,378516018947
2022-01-30T12:48:01.864000Z;514,309784189044
2022-01-30T13:48:01.864000Z;522,672004773495
2022-01-30T14:48:01.864000Z;516,427850912934
2022-01-30T15:48:01.864000Z;509,713484389103
2022-01-30T16:48:01.864000Z;506,297077798032
2022-01-30T17:48:01.864000Z;508,922423794578
2022-01-30T18:48:01.864000Z;519,133020121454
2022-01-30T19:48:01.864000Z;515,076672760572
2022-01-30T20:48:01.864000Z;512,28320400938
2022-01-30T21:48:01.864000Z;514,88161451011
2022-01-30T22:48:01.864000Z;517,960309627739
2022-01-30T23:48:01.864000Z;512,298573387089
2022-01-31T00:48:01.864000Z;535,70934228668
2022-01-31T01:48:01.864000Z;541,485466350753
2022-01-31T02:48:01.864000Z;540,08008601491
2022-01-31T03:48:01.864000Z;528,061801006193
2022-01-31T04:48:01.864000Z;528,480126947254
2022-01-31T05:48:01.864000Z;530,88488939827
2022-01-31T06:48:01.864000Z;532,407983177238
2022-01-31T07:48:01.864000Z;528,667075812651
2022-01-31T08:48:01.864000Z;527,24719589798
2022-01-31T09:48:01.864000Z;530,244502501851
2022-01-31T10:48:01.864000Z;534,698586931151
2022-01-31T11:48:01.864000Z;530,258912010517
2022-01-31T12:48:01.864000Z;525,599425887034
2022-01-31T13:48:01.864000Z;531,558095982287
2022-01-31T14:48:01.864000Z;531,121572326175
2022-01-31T15:48:01.864000Z;530,054331537124
2022-01-31T16:48:01.864000Z;536,11734487306
2022-01-31T17:48:01.864000Z;538,078348577709
2022-01-31T18:48:01.864000Z;535,721538001419
2022-01-31T19:48:01.864000Z;536,864135643254
2022-01-31T20:48:01.864000Z;550,216337308801
2022-01-31T21:48:01.864000Z;556,221674223508
2022-01-31T22:48:01.864000Z;556,312414242956
2022-01-31T23:48:01.864000Z;551,12163165912
2022-02-01T00:48:01.864000Z;553,759962734125
2022-02-01T01:48:01.864000Z;552,544147901113
2022-02-01T02:48:01.864000Z;548,463599147317
2022-02-01T03:48:01.864000Z;552,488718826134
