"Hora de muestra";"CE05_IP21_552XI115 IP_ANALOGMAP"
"2022-01-29T16:51:45.727000Z";"1,91130337690841"
"2022-01-29T17:51:45.727000Z";"1,79050739620921"
"2022-01-29T18:51:45.727000Z";"1,756555602051"
"2022-01-29T19:51:45.727000Z";"1,88449624804232"
"2022-01-29T20:51:45.727000Z";"1,87300313104257"
"2022-01-29T21:51:45.727000Z";"1,86269159890856"
"2022-01-29T22:51:45.727000Z";"1,94814385715089"
"2022-01-29T23:51:45.727000Z";"1,92161100941847"
"2022-01-30T00:51:45.727000Z";"1,92868930021629"
"2022-01-30T01:51:45.727000Z";"1,96414239223197"
"2022-01-30T02:51:45.727000Z";"1,93969349470389"
"2022-01-30T03:51:45.727000Z";"1,96139649631374"
"2022-01-30T04:51:45.727000Z";"1,96610862717284"
"2022-01-30T05:51:45.727000Z";"2,00842178944533"
"2022-01-30T06:51:45.727000Z";"2,0423880730536"
"2022-01-30T07:51:45.727000Z";"2,04116900535393"
"2022-01-30T08:51:45.727000Z";"2,06985115808056"
"2022-01-30T09:51:45.727000Z";"2,15089102752557"
"2022-01-30T10:51:45.727000Z";"2,12547610631465"
"2022-01-30T11:51:45.727000Z";"2,10287710180535"
"2022-01-30T12:51:45.727000Z";"2,06340042592398"
"2022-01-30T13:51:45.727000Z";"2,0333176360725"
"2022-01-30T14:51:45.727000Z";"2,01689065936089"
"2022-01-30T15:51:45.727000Z";"1,97634831363612"
"2022-01-30T16:51:45.727000Z";"1,96811415543261"
"2022-01-30T17:51:45.727000Z";"1,95288844166154"
"2022-01-30T18:51:45.727000Z";"1,95106216230093"
"2022-01-30T19:51:45.727000Z";"1,9866038832275"
"2022-01-30T20:51:45.727000Z";"1,99578837053321"
"2022-01-30T21:51:45.727000Z";"1,94304309439853"
"2022-01-30T22:51:45.727000Z";"1,99451280609563"
"2022-01-30T23:51:45.727000Z";"2,03719345238458"
"2022-01-31T00:51:45.727000Z";"2,08757144148522"
"2022-01-31T01:51:45.727000Z";"2,08085477510574"
"2022-01-31T02:51:45.727000Z";"2,1123894338067"
"2022-01-31T03:51:45.727000Z";"2,11521110421259"
"2022-01-31T04:51:45.727000Z";"2,15531463359417"
"2022-01-31T05:51:45.727000Z";"2,11411547570519"
"2022-01-31T06:51:45.727000Z";"2,15681708800743"
"2022-01-31T07:51:45.727000Z";"2,18267034484124"
"2022-01-31T08:51:45.727000Z";"2,21615590722424"
"2022-01-31T09:51:45.727000Z";"2,23429064385787"
"2022-01-31T10:51:45.727000Z";"2,16374583268083"
"2022-01-31T11:51:45.727000Z";"2,14536225629205"
"2022-01-31T12:51:45.727000Z";"2,10161132177587"
"2022-01-31T13:51:45.727000Z";"2,06783961734125"
"2022-01-31T14:51:45.727000Z";"2,02799428675575"
"2022-01-31T15:51:45.727000Z";"1,99521736447668"
"2022-01-31T16:51:45.727000Z";"1,97066617101131"
"2022-01-31T17:51:45.727000Z";"1,9900877180554"
"2022-01-31T18:51:45.727000Z";"2,00120309736081"
"2022-01-31T19:51:45.727000Z";"2,00270846995116"
"2022-01-31T20:51:45.727000Z";"1,99277550274294"
"2022-01-31T21:51:45.727000Z";"1,97352948728255"
"2022-01-31T22:51:45.727000Z";"2,02532335060865"
"2022-01-31T23:51:45.727000Z";"2,06007248509411"
"2022-02-01T00:51:45.727000Z";"2,07847518641301"
"2022-02-01T01:51:45.727000Z";"2,16071009670393"
"2022-02-01T02:51:45.727000Z";"2,1522020646546"
"2022-02-01T03:51:45.727000Z";"2,16820084914258"
"2022-02-01T04:51:45.727000Z";"2,16110613743793"
"2022-02-01T05:51:45.727000Z";"2,16075887369612"
"2022-02-01T06:51:45.727000Z";"2,14535369390139"
"2022-02-01T07:51:45.727000Z";"2,15479068759154"
"2022-02-01T08:51:45.727000Z";"2,14396494361431"
"2022-02-01T09:51:45.727000Z";"2,12958487970659"
"2022-02-01T10:51:45.727000Z";"2,13555442936867"
"2022-02-01T11:51:45.727000Z";"2,12563502169286"
"2022-02-01T12:51:45.727000Z";"2,11720978472375"
"2022-02-01T13:51:45.727000Z";"2,08085225420345"
"2022-02-01T14:51:45.727000Z";"2,0505357524565"
"2022-02-01T15:51:45.727000Z";"2,01462973075896"
"2022-02-01T16:51:45.727000Z";"2,02370359500678"
"2022-02-01T17:51:45.727000Z";"2,0605239013234"
"2022-02-01T18:51:45.727000Z";"2,08396201836738"
"2022-02-01T19:51:45.727000Z";"2,07251028473395"
"2022-02-01T20:51:45.727000Z";"2,09476926289294"
"2022-02-01T21:51:45.727000Z";"2,11355741808"
"2022-02-01T22:51:45.727000Z";"2,09961561585544"
"2022-02-01T23:51:45.727000Z";"2,11217151375442"
"2022-02-02T00:51:45.727000Z";"2,15365593096975"
"2022-02-02T01:51:45.727000Z";"2,17475542167373"
"2022-02-02T02:51:45.727000Z";"2,19620011661205"
"2022-02-02T03:51:45.727000Z";"2,17474045646278"
"2022-02-02T04:51:45.727000Z";"2,17186394920928"
"2022-02-02T05:51:45.727000Z";"2,20858419103239"
"2022-02-02T06:51:45.727000Z";"2,17466013439202"
"2022-02-02T07:51:45.727000Z";"2,19246419463188"
"2022-02-02T08:51:45.727000Z";"2,21276108790473"
"2022-02-02T09:51:45.727000Z";"2,2217991525927"
"2022-02-02T10:51:45.727000Z";"2,23605448315628"
"2022-02-02T11:51:45.727000Z";"2,16819184192431"
"2022-02-02T12:51:45.727000Z";"2,12643462138018"
"2022-02-02T13:51:45.727000Z";"2,07815284922488"
"2022-02-02T14:51:45.727000Z";"2,04494096168487"
"2022-02-02T15:51:45.727000Z";"2,02210456959749"
"2022-02-02T16:51:45.727000Z";"1,99014371772006"
"2022-02-02T17:51:45.727000Z";"1,98871565888933"
"2022-02-02T18:51:45.727000Z";"2,09368176674562"
"2022-02-02T19:51:45.727000Z";"2,03426652511528"
"2022-02-02T20:51:45.727000Z";"2,0194213917269"
"2022-02-02T21:51:45.727000Z";"1,98413513999435"
"2022-02-02T22:51:45.727000Z";"2,00279439245185"
"2022-02-02T23:51:45.727000Z";"2,05385505591787"
"2022-02-03T00:51:45.727000Z";"2,06375797394501"
"2022-02-03T01:51:45.727000Z";"2,08514111950841"
"2022-02-03T02:51:45.727000Z";"2,06898633123739"
"2022-02-03T03:51:45.727000Z";"2,07383179937395"
"2022-02-03T04:51:45.727000Z";"2,056372498893"
"2022-02-03T05:51:45.727000Z";"2,09040114361505"
"2022-02-03T06:51:45.727000Z";"2,14106996011642"
"2022-02-03T07:51:45.727000Z";"2,16858662554787"
"2022-02-03T08:51:45.727000Z";"2,19885754840921"
"2022-02-03T09:51:45.727000Z";"2,18173902904376"
"2022-02-03T10:51:45.727000Z";"2,21265287246989"
"2022-02-03T11:51:45.727000Z";"2,20057022091353"
"2022-02-03T12:51:45.727000Z";"2,14533589088789"
"2022-02-03T13:51:45.727000Z";"2,10961542018497"
"2022-02-03T14:51:45.727000Z";"2,05609080573762"
"2022-02-03T15:51:45.727000Z";"1,98880708822414"
"2022-02-03T16:51:45.727000Z";"2,01515454853626"
"2022-02-03T17:51:45.727000Z";"2,02187416104856"
"2022-02-03T18:51:45.727000Z";"2,03308806579313"
"2022-02-03T19:51:45.727000Z";"2,04906079648823"
"2022-02-03T20:51:45.727000Z";"2,05281558911891"
"2022-02-03T21:51:45.727000Z";"2,07369069059097"
"2022-02-03T22:51:45.727000Z";"2,07017089611895"
"2022-02-03T23:51:45.727000Z";"2,09815310798328"
"2022-02-04T00:51:45.727000Z";"2,09758683604628"
"2022-02-04T01:51:45.727000Z";"2,14243631491228"
"2022-02-04T02:51:45.727000Z";"2,13449052277677"
"2022-02-04T03:51:45.727000Z";"2,1035418809788"
"2022-02-04T04:51:45.727000Z";"2,11307210905578"
"2022-02-04T05:51:45.727000Z";"2,11612595022223"
"2022-02-04T06:51:45.727000Z";"2,10010014445322"
"2022-02-04T07:51:45.727000Z";"2,09782253466456"
"2022-02-04T08:51:45.727000Z";"2,09053326895307"
"2022-02-04T09:51:45.727000Z";"2,12085861445761"
"2022-02-04T10:51:45.727000Z";"2,11768755008387"
"2022-02-04T11:51:45.727000Z";"2,11699967815543"
"2022-02-04T12:51:45.727000Z";"2,08321762710664"
"2022-02-04T13:51:45.727000Z";"2,0715380628599"
"2022-02-04T14:51:45.727000Z";"2,02326998324889"
"2022-02-04T15:51:45.727000Z";"2,0343879310194"
"2022-02-04T16:51:45.727000Z";"2,02912850112546"
"2022-02-04T17:51:45.727000Z";"2,0500475389756"
"2022-02-04T18:51:45.727000Z";"2,03549835445258"
"2022-02-04T19:51:45.727000Z";"2,07720533966974"
"2022-02-04T20:51:45.727000Z";"2,11242787965491"
"2022-02-04T21:51:45.727000Z";"2,11341079462744"
"2022-02-04T22:51:45.727000Z";"2,14315958258598"
"2022-02-04T23:51:45.727000Z";"2,12666600785258"
"2022-02-05T00:51:45.727000Z";"2,15249309781407"
"2022-02-05T01:51:45.727000Z";"2,16668177503246"
"2022-02-05T02:51:45.727000Z";"2,14573269662542"
"2022-02-05T03:51:45.727000Z";"2,15846930396872"
"2022-02-05T04:51:45.727000Z";"2,20304012665438"
"2022-02-05T05:51:45.727000Z";"2,16421129815714"
"2022-02-05T06:51:45.727000Z";"2,21794378565937"
"2022-02-05T07:51:45.727000Z";"2,22109447176047"
"2022-02-05T08:51:45.727000Z";"2,1881882555956"
"2022-02-05T09:51:45.727000Z";"2,15613142636387"
"2022-02-05T10:51:45.727000Z";"2,20225354351502"
"2022-02-05T11:51:45.727000Z";"2,22301094166628"
"2022-02-05T12:51:45.727000Z";"2,15138725046235"
"2022-02-05T13:51:45.727000Z";"2,06194907225236"
"2022-02-05T14:51:45.727000Z";"2,10879900751101"
"2022-02-05T15:51:45.727000Z";"2,07925383539762"
"2022-02-05T16:51:45.727000Z";"2,08768424489154"
"2022-02-05T17:51:45.727000Z";"2,09122862334601"
"2022-02-05T18:51:45.727000Z";"2,13162499174719"
